1.,1.5707963267948966-1.3169578969248166*I
1.0225,1.5707963267948966-1.2911676597965214*I
1.045,1.5707963267948966-1.2657415579862061*I
1.0675,1.5707963267948966-1.2406550735876962*I
1.09,1.5707963267948966-1.2158847184577888*I
1.1125,1.5707963267948966-1.1914079057957538*I
1.135,1.5707963267948966-1.16720282961596*I
1.1575,1.5707963267948966-1.1432483504795787*I
1.18,1.5707963267948966-1.1195238859506649*I
1.2025,1.5707963267948966-1.0960093043016417*I
1.225,1.5707963267948966-1.0726848200140426*I
1.2475,1.5707963267948966-1.0495308896013527*I
1.27,1.5707963267948966-1.0265281062190685*I
1.2925,1.5707963267948966-1.0036570914176144*I
1.315,1.5707963267948966-0.9808983822287777*I
1.3375,1.5707963267948966-0.9582323115447754*I
1.3599999999999999,1.5707963267948966-0.935638879435401*I
1.3825,1.5707963267948966-0.9130976126314625*I
1.405,1.5707963267948966-0.8905874088523823*I
1.4275,1.5707963267948966-0.8680863619315325*I
1.45,1.5707963267948966-0.8455715627379661*I
1.4725,1.5707963267948966-0.8230188696282097*I
1.495,1.5707963267948966-0.800402640474323*I
1.5175,1.5707963267948966-0.7776954160433858*I
1.54,1.5707963267948966-0.7548675414151539*I
1.5625,1.5707963267948966-0.7318867078741602*I
1.585,1.5707963267948966-0.7087173917837728*I
1.6075,1.5707963267948966-0.6853201585551488*I
1.63,1.5707963267948966-0.6616507877384309*I
1.6524999999999999,1.5707963267948966-0.6376591575384218*I
1.6749999999999998,1.5707963267948966-0.6132878005175971*I
1.6975,1.5707963267948966-0.5884700015811358*I
1.72,1.5707963267948966-0.5631272453713789*I
1.7425,1.5707963267948966-0.5371657165581681*I
1.7650000000000001,1.5707963267948966-0.5104713827950907*I
1.7875,1.5707963267948966-0.48290288728307185*I
1.81,1.5707963267948966-0.45428092514727203*I
1.8325,1.5707963267948966-0.4243717122869174*I
1.855,1.5707963267948966-0.3928599606836368*I
1.8775,1.5707963267948966-0.3593018673054747*I
1.9,1.5707963267948966-0.3230364392718031*I
1.9224999999999999,1.5707963267948966-0.28299867077758617*I
1.9449999999999998,1.5707963267948966-0.23725665470174073*I
1.9674999999999998,1.5707963267948966-0.18151114162965676*I
1.99,1.5707963267948966-0.10020900768740176*I
2.0125,1.4592829142528836
2.035,1.385062400958436
2.0575,1.3338250876833455
2.08,1.2925495040600992
2.1025,1.257258973230493
2.125,1.2260951469962507
2.1475,1.1980081716492559
2.17,1.1723347297751059
2.1925,1.1486232349694572
2.215,1.1265493104861446
2.2375,1.1058703316049918
2.26,1.0863989838905552
2.2824999999999998,1.0679869252126133
2.3049999999999997,1.0505141936509736
2.3274999999999997,1.0338820657631995
2.3499999999999996,1.018008081385218
2.3725,1.0028224805974124
2.395,0.9882655908255338
2.4175,0.9742858709090901
2.44,0.9608384203503906
2.4625,0.9478838248921782
2.485,0.9353872497996527
2.5075,0.9233177186086675
2.5300000000000002,0.9116475328107726
2.5525,0.9003518000779746
2.575,0.8894080470971767
2.5975,0.8787958990935035
2.62,0.8684968124521938
2.6425,0.8584938500133882
2.665,0.8487714909566189
2.6875,0.8393154689463351
2.71,0.8301126335383645
2.7325,0.8211508308634755
2.755,0.8124188003889181
2.7775,0.8039060851700882
2.8,0.7956029534845354
2.8225,0.7875003301204792
2.8449999999999998,0.7795897358948805
2.8674999999999997,0.7718632342191898
2.8899999999999997,0.7643133837272436
2.9124999999999996,0.756933196139325
2.9349999999999996,0.7497160986667992
2.9575,0.7426559003688695
2.98,0.7357467619614884
3.0025,0.7289831686518877
3.025,0.7223599056334267
3.0475,0.715872035926717
3.07,0.7095148802961145
3.0925,0.7032839990070646
3.1149999999999998,0.6971751752206479
3.1374999999999997,0.6911843998479178
3.16,0.6853078577090314
3.1825,0.6795419148613643
3.205,0.6738831069772875
3.2275,0.6683281286665056
3.25,0.6628738236501358
3.2725,0.6575171757043621
3.295,0.652255300300762
3.3175,0.6470854368784705
3.34,0.6420049416904049
3.3625,0.6370112811719472
3.385,0.6321020257859129
3.4074999999999998,0.6272748443024024
3.4299999999999997,0.6225274984763504
3.4525,0.6178578380893052
3.475,0.6132637963252712
3.4975,0.6087433854533708
3.52,0.6042946927926878
3.5425,0.599915876936968
3.565,0.5956051642189267
3.5875,0.5913608453957575
3.61,0.5871812725390972
3.6325,0.5830648561141853
3.655,0.5790100622342949
3.6774999999999998,0.5750154100777074
3.6999999999999997,0.571079469455595
3.7224999999999997,0.5672008585201441
3.745,0.5633782416031418
3.7675,0.5596103271760448
3.79,0.5558958659232764
3.8125,0.5522336489211538
3.835,0.5486225059154455
3.8575,0.5450613036911067
3.88,0.5415489445282289
3.9025,0.5380843647386965
3.925,0.5346665332784594
3.9475,0.531294450430697
3.9699999999999998,0.5279671465555063
3.9924999999999997,0.5246836809020547
4.015,0.5214431404794331
4.0375,0.5182446389827063
4.0600000000000005,0.5150873157709104
4.0825,0.5119703348939614
4.105,0.5088928841656548
4.1274999999999995,0.5058541742801268
4.15,0.5028534379693144
4.172499999999999,0.49988992919912967
4.195,0.4969629224021983
4.217499999999999,0.494071711745164
4.24,0.4912156104286791
4.262499999999999,0.4883939500183312
4.285,0.4856060798048528
4.307499999999999,0.4828513661920802
4.33,0.48012919211120514
4.3525,0.4774389564599681
4.375,0.47478007356550933
4.3975,0.4721519726696832
4.42,0.469554097435703
4.4425,0.4669859054750556
4.465,0.4644468678936847
4.4875,0.4619364688565004
